source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[spiked compound]	characteristics[biological replicate]	characteristics[material description]	assay name	technology type	comment[label]	comment[instrument]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[file uri]	comment[proteomics data acquisition method]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[annotation source]	comment[sdrf annotation tool]	comment[annotation provenance]	comment[modification parameters]	factor value[spiked compound]
empty_TMT126	not applicable	not available	not available	not applicable	not applicable	1	Peptide-free TMTpro reagent control prepared in parallel; reporter 126C in the publication (TMT126 in this SDRF).	run 6	proteomic profiling by mass spectrometry	TMT126	AC=MS:1002877;NT=Q Exactive HF-X	20 ppm	0.02 Da	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	1	6	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/12/PXD040449/20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	NT=Data-dependent acquisition;AC=PRIDE:0000627	20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://www.ebi.ac.uk/pride/archive/projects/PXD040449 | https://doi.org/10.1016/j.mcpro.2023.100694 | https://doi.org/10.1016/J.MCPRO.2023.100694	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	not applicable
empty_TMT127N	not applicable	not available	not available	not applicable	not applicable	1	Unused TMTpro reporter channel; no peptide sample assigned.	run 6	proteomic profiling by mass spectrometry	TMT127N	AC=MS:1002877;NT=Q Exactive HF-X	20 ppm	0.02 Da	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	1	6	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/12/PXD040449/20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	NT=Data-dependent acquisition;AC=PRIDE:0000627	20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://www.ebi.ac.uk/pride/archive/projects/PXD040449 | https://doi.org/10.1016/j.mcpro.2023.100694 | https://doi.org/10.1016/J.MCPRO.2023.100694	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	not applicable
empty_TMT127C	not applicable	not available	not available	not applicable	not applicable	1	Unused TMTpro reporter channel; no peptide sample assigned.	run 6	proteomic profiling by mass spectrometry	TMT127C	AC=MS:1002877;NT=Q Exactive HF-X	20 ppm	0.02 Da	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	1	6	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/12/PXD040449/20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	NT=Data-dependent acquisition;AC=PRIDE:0000627	20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://www.ebi.ac.uk/pride/archive/projects/PXD040449 | https://doi.org/10.1016/j.mcpro.2023.100694 | https://doi.org/10.1016/J.MCPRO.2023.100694	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	not applicable
YH_Group0_rep1	Homo sapiens	not available	not available	not applicable	CT=spike-in;CN=Saccharomyces cerevisiae;CR=yeast:human=0	1	TMTpro-labeled human Jurkat E6-1 cell proteome digest without yeast peptides; human-containing zero-yeast control.	run 6	proteomic profiling by mass spectrometry	TMT128N	AC=MS:1002877;NT=Q Exactive HF-X	20 ppm	0.02 Da	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	1	6	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/12/PXD040449/20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	NT=Data-dependent acquisition;AC=PRIDE:0000627	20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://www.ebi.ac.uk/pride/archive/projects/PXD040449 | https://doi.org/10.1016/j.mcpro.2023.100694 | https://doi.org/10.1016/J.MCPRO.2023.100694	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	CT=spike-in;CN=Saccharomyces cerevisiae;CR=yeast:human=0
YH_Group6_rep1	Homo sapiens	not available	not available	not applicable	CT=spike-in;CN=Saccharomyces cerevisiae;CR=yeast:human=0.06	1	TMTpro-labeled mixture of human Jurkat E6-1 and Saccharomyces cerevisiae W303-1A cell proteome digests.	run 6	proteomic profiling by mass spectrometry	TMT128C	AC=MS:1002877;NT=Q Exactive HF-X	20 ppm	0.02 Da	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	1	6	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/12/PXD040449/20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	NT=Data-dependent acquisition;AC=PRIDE:0000627	20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://www.ebi.ac.uk/pride/archive/projects/PXD040449 | https://doi.org/10.1016/j.mcpro.2023.100694 | https://doi.org/10.1016/J.MCPRO.2023.100694	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	CT=spike-in;CN=Saccharomyces cerevisiae;CR=yeast:human=0.06
YH_Group0_rep2	Homo sapiens	not available	not available	not applicable	CT=spike-in;CN=Saccharomyces cerevisiae;CR=yeast:human=0	2	TMTpro-labeled human Jurkat E6-1 cell proteome digest without yeast peptides; human-containing zero-yeast control.	run 6	proteomic profiling by mass spectrometry	TMT129N	AC=MS:1002877;NT=Q Exactive HF-X	20 ppm	0.02 Da	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	1	6	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/12/PXD040449/20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	NT=Data-dependent acquisition;AC=PRIDE:0000627	20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://www.ebi.ac.uk/pride/archive/projects/PXD040449 | https://doi.org/10.1016/j.mcpro.2023.100694 | https://doi.org/10.1016/J.MCPRO.2023.100694	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	CT=spike-in;CN=Saccharomyces cerevisiae;CR=yeast:human=0
YH_Group6_rep2	Homo sapiens	not available	not available	not applicable	CT=spike-in;CN=Saccharomyces cerevisiae;CR=yeast:human=0.06	2	TMTpro-labeled mixture of human Jurkat E6-1 and Saccharomyces cerevisiae W303-1A cell proteome digests.	run 6	proteomic profiling by mass spectrometry	TMT129C	AC=MS:1002877;NT=Q Exactive HF-X	20 ppm	0.02 Da	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	1	6	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/12/PXD040449/20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	NT=Data-dependent acquisition;AC=PRIDE:0000627	20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://www.ebi.ac.uk/pride/archive/projects/PXD040449 | https://doi.org/10.1016/j.mcpro.2023.100694 | https://doi.org/10.1016/J.MCPRO.2023.100694	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	CT=spike-in;CN=Saccharomyces cerevisiae;CR=yeast:human=0.06
YH_Group0_rep3	Homo sapiens	not available	not available	not applicable	CT=spike-in;CN=Saccharomyces cerevisiae;CR=yeast:human=0	3	TMTpro-labeled human Jurkat E6-1 cell proteome digest without yeast peptides; human-containing zero-yeast control.	run 6	proteomic profiling by mass spectrometry	TMT130N	AC=MS:1002877;NT=Q Exactive HF-X	20 ppm	0.02 Da	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	1	6	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/12/PXD040449/20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	NT=Data-dependent acquisition;AC=PRIDE:0000627	20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://www.ebi.ac.uk/pride/archive/projects/PXD040449 | https://doi.org/10.1016/j.mcpro.2023.100694 | https://doi.org/10.1016/J.MCPRO.2023.100694	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	CT=spike-in;CN=Saccharomyces cerevisiae;CR=yeast:human=0
YH_Group6_rep3	Homo sapiens	not available	not available	not applicable	CT=spike-in;CN=Saccharomyces cerevisiae;CR=yeast:human=0.06	3	TMTpro-labeled mixture of human Jurkat E6-1 and Saccharomyces cerevisiae W303-1A cell proteome digests.	run 6	proteomic profiling by mass spectrometry	TMT130C	AC=MS:1002877;NT=Q Exactive HF-X	20 ppm	0.02 Da	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	1	6	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/12/PXD040449/20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	NT=Data-dependent acquisition;AC=PRIDE:0000627	20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://www.ebi.ac.uk/pride/archive/projects/PXD040449 | https://doi.org/10.1016/j.mcpro.2023.100694 | https://doi.org/10.1016/J.MCPRO.2023.100694	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	CT=spike-in;CN=Saccharomyces cerevisiae;CR=yeast:human=0.06
empty_TMT131N	not applicable	not available	not available	not applicable	not applicable	1	Unused TMTpro reporter channel; no peptide sample assigned.	run 6	proteomic profiling by mass spectrometry	TMT131N	AC=MS:1002877;NT=Q Exactive HF-X	20 ppm	0.02 Da	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	1	6	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/12/PXD040449/20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	NT=Data-dependent acquisition;AC=PRIDE:0000627	20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://www.ebi.ac.uk/pride/archive/projects/PXD040449 | https://doi.org/10.1016/j.mcpro.2023.100694 | https://doi.org/10.1016/J.MCPRO.2023.100694	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	not applicable
YH_Group9_rep1	Homo sapiens	not available	not available	not applicable	CT=spike-in;CN=Saccharomyces cerevisiae;CR=yeast:human=0.09	1	TMTpro-labeled mixture of human Jurkat E6-1 and Saccharomyces cerevisiae W303-1A cell proteome digests.	run 6	proteomic profiling by mass spectrometry	TMT131C	AC=MS:1002877;NT=Q Exactive HF-X	20 ppm	0.02 Da	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	1	6	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/12/PXD040449/20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	NT=Data-dependent acquisition;AC=PRIDE:0000627	20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://www.ebi.ac.uk/pride/archive/projects/PXD040449 | https://doi.org/10.1016/j.mcpro.2023.100694 | https://doi.org/10.1016/J.MCPRO.2023.100694	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	CT=spike-in;CN=Saccharomyces cerevisiae;CR=yeast:human=0.09
YH_Group12_rep1	Homo sapiens	not available	not available	not applicable	CT=spike-in;CN=Saccharomyces cerevisiae;CR=yeast:human=0.12	1	TMTpro-labeled mixture of human Jurkat E6-1 and Saccharomyces cerevisiae W303-1A cell proteome digests.	run 6	proteomic profiling by mass spectrometry	TMT132N	AC=MS:1002877;NT=Q Exactive HF-X	20 ppm	0.02 Da	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	1	6	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/12/PXD040449/20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	NT=Data-dependent acquisition;AC=PRIDE:0000627	20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://www.ebi.ac.uk/pride/archive/projects/PXD040449 | https://doi.org/10.1016/j.mcpro.2023.100694 | https://doi.org/10.1016/J.MCPRO.2023.100694	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	CT=spike-in;CN=Saccharomyces cerevisiae;CR=yeast:human=0.12
YH_Group9_rep2	Homo sapiens	not available	not available	not applicable	CT=spike-in;CN=Saccharomyces cerevisiae;CR=yeast:human=0.09	2	TMTpro-labeled mixture of human Jurkat E6-1 and Saccharomyces cerevisiae W303-1A cell proteome digests.	run 6	proteomic profiling by mass spectrometry	TMT132C	AC=MS:1002877;NT=Q Exactive HF-X	20 ppm	0.02 Da	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	1	6	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/12/PXD040449/20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	NT=Data-dependent acquisition;AC=PRIDE:0000627	20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://www.ebi.ac.uk/pride/archive/projects/PXD040449 | https://doi.org/10.1016/j.mcpro.2023.100694 | https://doi.org/10.1016/J.MCPRO.2023.100694	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	CT=spike-in;CN=Saccharomyces cerevisiae;CR=yeast:human=0.09
YH_Group12_rep2	Homo sapiens	not available	not available	not applicable	CT=spike-in;CN=Saccharomyces cerevisiae;CR=yeast:human=0.12	2	TMTpro-labeled mixture of human Jurkat E6-1 and Saccharomyces cerevisiae W303-1A cell proteome digests.	run 6	proteomic profiling by mass spectrometry	TMT133N	AC=MS:1002877;NT=Q Exactive HF-X	20 ppm	0.02 Da	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	1	6	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/12/PXD040449/20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	NT=Data-dependent acquisition;AC=PRIDE:0000627	20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://www.ebi.ac.uk/pride/archive/projects/PXD040449 | https://doi.org/10.1016/j.mcpro.2023.100694 | https://doi.org/10.1016/J.MCPRO.2023.100694	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	CT=spike-in;CN=Saccharomyces cerevisiae;CR=yeast:human=0.12
YH_Group9_rep3	Homo sapiens	not available	not available	not applicable	CT=spike-in;CN=Saccharomyces cerevisiae;CR=yeast:human=0.09	3	TMTpro-labeled mixture of human Jurkat E6-1 and Saccharomyces cerevisiae W303-1A cell proteome digests.	run 6	proteomic profiling by mass spectrometry	TMT133C	AC=MS:1002877;NT=Q Exactive HF-X	20 ppm	0.02 Da	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	1	6	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/12/PXD040449/20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	NT=Data-dependent acquisition;AC=PRIDE:0000627	20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://www.ebi.ac.uk/pride/archive/projects/PXD040449 | https://doi.org/10.1016/j.mcpro.2023.100694 | https://doi.org/10.1016/J.MCPRO.2023.100694	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	CT=spike-in;CN=Saccharomyces cerevisiae;CR=yeast:human=0.09
YH_Group12_rep3	Homo sapiens	not available	not available	not applicable	CT=spike-in;CN=Saccharomyces cerevisiae;CR=yeast:human=0.12	3	TMTpro-labeled mixture of human Jurkat E6-1 and Saccharomyces cerevisiae W303-1A cell proteome digests.	run 6	proteomic profiling by mass spectrometry	TMT134N	AC=MS:1002877;NT=Q Exactive HF-X	20 ppm	0.02 Da	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	1	6	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/12/PXD040449/20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	NT=Data-dependent acquisition;AC=PRIDE:0000627	20201030_QExHFX1_RSLC1_Madern_Hartl_UW_MFPL__complexity_P6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://www.ebi.ac.uk/pride/archive/projects/PXD040449 | https://doi.org/10.1016/j.mcpro.2023.100694 | https://doi.org/10.1016/J.MCPRO.2023.100694	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	CT=spike-in;CN=Saccharomyces cerevisiae;CR=yeast:human=0.12
